,game_name.meta,platform.meta,release_date,metascore,userscore,developer,genre,num_critic_reviews,num_user_rating,game_name.vg,platform.vg,sales
11087,Tachyon Project,PlayStation 4,2016/01/19,71,6,Eclipse Games,Action,10,6,Tachyon Project,PlayStation 4,NA
11088,Tachyon Project,Xbox One,2015/07/15,74,6.9,Eclipse Games,Action,11,8,Tachyon Project,Xbox One,NA
11089,Tacoma,PC,2017/08/01,76,6.4,"The Fullbright Company, Fullbright",Adventure,56,155,Tacoma,PC,NA
11090,Tacoma,Xbox One,2017/08/02,79,6.2,"The Fullbright Company, Fullbright",Adventure,20,58,Tacoma,Xbox One,NA
11091,Tactical Ops: Assault on Terror,PC,2002/04/24,57,7.1,Kamehan Studios,Action,12,23,Tactical Ops: Assault on Terror,PC,NA
11092,Tactics Ogre: The Knight of Lodis,Game Boy Advance,2002/05/11,88,8.6,Quest,Strategy,20,42,Tactics Ogre: The Knight of Lodis,Game Boy Advance,NA
11093,Taiko Drum Master,PlayStation 2,2004/10/26,77,8.1,Namco,Miscellaneous,35,8,Taiko Drum Master,PlayStation 2,NA
11094,Taiko no Tatsujin: Drum 'n' Fun!,Switch,2018/11/02,78,8.1,Bandai Namco Games,Action,22,53,Taiko no Tatsujin: Drum 'n' Fun!,Switch,1890000
11095,Taiko no Tatsujin: Drum Session!,PlayStation 4,2018/11/02,70,7.4,Bandai Namco Games,Action,13,18,Taiko no Tatsujin: Drum Session!,PlayStation 4,NA
11096,Taito Legends,PC,2005/11/10,75,NA,Empire Oxford,Miscellaneous,8,NA,Taito Legends,PC,NA
11097,Taito Legends,PlayStation 2,2005/10/25,68,8.8,Empire Oxford,Miscellaneous,18,4,Taito Legends,PlayStation 2,NA
11098,Taito Legends,Xbox,2005/10/25,74,NA,Empire Oxford,Miscellaneous,16,NA,Taito Legends,Xbox,NA
11099,Taito Legends 2,PlayStation 2,2007/05/16,67,8.2,Empire Oxford,Miscellaneous,11,6,Taito Legends 2,PlayStation 2,NA
11100,Taito Milestones,Switch,2022/04/15,63,NA,"Taito Corporation, Hamster",Miscellaneous,17,NA,Taito Milestones,Switch,NA
11101,Tak 2: The Staff of Dreams,GameCube,2004/10/11,75,8.6,Avalanche Software,Action,22,13,Tak 2: The Staff of Dreams,GameCube,NA
11102,Tak 2: The Staff of Dreams,PlayStation 2,2004/10/11,71,8.3,NA,NA,NA,NA,Tak 2: The Staff of Dreams,PlayStation 2,NA
11103,Tak 2: The Staff of Dreams,Xbox,2004/10/11,73,NA,Avalanche Software,Action,25,NA,Tak 2: The Staff of Dreams,Xbox,NA
11104,Tak and the Power of Juju,Game Boy Advance,2003/10/15,79,8.3,Avalanche Software,Action,28,24,Tak and the Power of Juju,Game Boy Advance,NA
11105,Tak and the Power of Juju,GameCube,2003/10/15,71,8.3,NA,NA,NA,NA,Tak and the Power of Juju,GameCube,NA
11106,Tak and the Power of Juju,PlayStation 2,2003/10/15,68,8.6,Avalanche Software,Action,28,34,Tak and the Power of Juju,PlayStation 2,NA
11107,Tak: The Great Juju Challenge,DS,2005/09/19,66,NA,Altron,Action,13,NA,Tak: The Great Juju Challenge,DS,NA
11108,Tak: The Great Juju Challenge,GameCube,2005/09/19,75,8.1,Avalanche Software,Action,17,8,Tak: The Great Juju Challenge,GameCube,NA
11109,Tak: The Great Juju Challenge,PlayStation 2,2005/09/19,74,7.8,Avalanche Software,Action,21,8,Tak: The Great Juju Challenge,PlayStation 2,NA
11110,Tak: The Great Juju Challenge,Xbox,2005/09/19,75,NA,Avalanche Software,Action,19,NA,Tak: The Great Juju Challenge,Xbox,NA
11111,Take On Helicopters,PC,2011/10/16,70,6.6,NA,NA,NA,NA,Take On Helicopters,PC,NA
11112,Tales From Space: Mutant Blobs Attack,PlayStation Vita,2012/02/21,86,8.3,DrinkBox Studios,Action,30,166,Tales From Space: Mutant Blobs Attack,PlayStation Vita,NA
11113,Tales From Space: Mutant Blobs Attack,PlayStation Vita,2012/02/21,86,8.3,DrinkBox Studios,Action,30,166,Tales From Space: Mutant Blobs Attack,PlayStation Vita,NA
11114,Tales of Arise,PC,2021/09/10,84,8.4,Bandai Namco Games,Playing,15,220,Tales of Arise,PC,NA
11115,Tales of Arise,PlayStation 4,2021/09/10,82,8.4,Bandai Namco Games,Playing,12,124,Tales of Arise,PlayStation 4,NA
11116,Tales of Arise,PlayStation 5,2021/09/10,87,8.7,Bandai Namco Games,Playing,76,585,Tales of Arise,PlayStation 5,NA
11117,Tales of Arise,Xbox Series X,2021/09/10,87,8.6,Bandai Namco Games,Playing,15,114,Tales of Arise,Xbox Series X,NA
11118,Tales of Berseria,PC,2017/01/26,80,6.6,Bandai Namco Games,Style,18,368,Tales of Berseria,PC,280000
11119,Tales of Berseria,PlayStation 4,2017/01/24,79,7.2,Bandai Namco Games,Style,57,586,Tales of Berseria,PlayStation 4,NA
11120,Tales of Destiny II,PlayStation,2001/09/10,78,8.5,Namco,Playing,9,47,Tales of Destiny II,PlayStation,NA
11121,Tales of Graces f,PlayStation 3,2012/03/13,77,8.5,Namco Bandai Games,Playing,55,372,Tales of Graces f,PlayStation 3,NA
11122,Tales of Hearts R,PlayStation Vita,2014/11/11,76,8.2,7thChord,Playing,35,125,Tales of Hearts R,PlayStation Vita,NA
11123,Tales of Legendia,PlayStation 2,2006/02/07,72,8.1,Namco,Playing,37,47,Tales of Legendia,PlayStation 2,4.00E+05
11124,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,PC,2009/07/07,79,7.8,Telltale Games,Adventure,54,83,Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,PC,NA
11125,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,PC,2009/08/20,77,7.5,Telltale Games,Adventure,36,46,Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,PC,NA
11126,Tales of Monkey Island Chapter 3: Lair of the Leviathan,PC,2009/09/29,82,7.7,Telltale Games,Adventure,33,38,Tales of Monkey Island Chapter 3: Lair of the Leviathan,PC,NA
11127,Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood,PC,2009/10/30,80,7.4,Telltale Games,Adventure,28,38,Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood,PC,NA
11128,Tales of Monkey Island Chapter 5: Rise of the Pirate God,PC,2009/12/08,81,7.6,Telltale Games,Adventure,33,37,Tales of Monkey Island Chapter 5: Rise of the Pirate God,PC,NA
11129,Tales of Phantasia,Game Boy Advance,2006/03/06,76,8,Namco,Playing,29,38,Tales of Phantasia,Game Boy Advance,310000
11130,Tales of Symphonia,GameCube,2004/07/13,86,8.9,Namco,Playing,60,277,Tales of Symphonia,GameCube,950000
11131,Tales of Symphonia Chronicles,PlayStation 3,2014/02/25,77,8.2,Bandai Namco Games,Compilation,37,174,Tales of Symphonia Chronicles,PlayStation 3,NA
11132,Tales of Symphonia: Dawn of the New World,Wii,2008/11/11,68,7.6,Bandai Namco Games,Playing,46,124,Tales of Symphonia: Dawn of the New World,Wii,220000
11133,Tales of the Abyss,3DS,2012/02/14,75,8.4,Bandai Namco Games,Playing,33,206,Tales of the Abyss,3DS,150000
11134,Tales of the Abyss,PlayStation 2,2006/10/10,78,9,Namco,Playing,22,164,Tales of the Abyss,PlayStation 2,730000
11135,Tales of Vesperia,Xbox 360,2008/08/26,79,8.6,Bandai Namco Games,Playing,67,308,Tales of Vesperia,Xbox 360,NA
11136,Tales of Vesperia: Definitive Edition,PlayStation 4,2019/01/11,81,7.6,"Bandai Namco Games, QLOC",Playing,35,130,Tales of Vesperia: Definitive Edition,PlayStation 4,NA
11137,Tales of Vesperia: Definitive Edition,Switch,2019/01/11,83,7.8,Bandai Namco Games,Playing,27,176,Tales of Vesperia: Definitive Edition,Switch,NA
11138,Tales of Vesperia: Definitive Edition,Xbox One,2019/01/11,80,7.6,Bandai Namco Games,Playing,10,47,Tales of Vesperia: Definitive Edition,Xbox One,NA
11139,Tales of Xillia,PlayStation 3,2013/08/06,78,8.5,Bandai Namco Games,Playing,65,496,Tales of Xillia,PlayStation 3,1330000
11140,Tales of Xillia 2,PlayStation 3,2014/08/19,71,8.1,Bandai Namco Games,Playing,59,236,Tales of Xillia 2,PlayStation 3,5.00E+05
11141,Tales of Zestiria,PlayStation 4,2015/10/20,72,7.2,Bandai Namco Games,Playing,59,405,Tales of Zestiria,PlayStation 4,NA
11142,Tamagotchi Connection: Corner Shop,DS,2006/01/31,59,7.7,NanaOn-Sha,Simulation,20,6,Tamagotchi Connection: Corner Shop,DS,1480000
11143,Tamagotchi Connection: Corner Shop 2,DS,2006/11/14,66,5.8,NanaOn-Sha,Strategy,9,5,Tamagotchi Connection: Corner Shop 2,DS,1090000
11144,Tamagotchi Party On!,Wii,2007/05/29,37,4,h.a.n.d. Inc.,Miscellaneous,11,7,Tamagotchi Party On!,Wii,NA
11145,Tamarin,PlayStation 4,2020/09/10,40,6.6,Chameleon Games,Action,16,15,Tamarin,PlayStation 4,NA
11146,Tang Tang,Game Boy Advance,2001/08/28,56,NA,GameVision,Action,8,NA,Tang Tang,Game Boy Advance,NA
11147,Tangledeep,Switch,2019/01/31,79,7.7,Impact Gameworks,Playing,7,22,Tangledeep,Switch,NA
11148,Tank Beat,DS,2007/06/01,40,5.4,MileStone Inc.,Action,12,8,Tank Beat,DS,NA
11149,Tank! Tank! Tank!,Wii U,2012/11/18,45,5.9,Namco Bandai Games,Action,37,69,Tank! Tank! Tank!,Wii U,NA
11150,Tank Troopers,3DS,2017/02/16,64,6,Nintendo,Simulation,12,12,Tank Troopers,3DS,NA
11151,Tannenberg,PC,2019/02/13,69,7.8,Blackmill Games,Action,15,25,Tannenberg,PC,NA
11152,Tannenberg,Xbox One,2020/07/24,72,6.7,M2H,Action,7,7,Tannenberg,Xbox One,NA
11153,Tao Feng: Fist of the Lotus,Xbox,2003/03/18,65,6.1,Studio Gigante,Action,32,9,Tao Feng: Fist of the Lotus,Xbox,NA
11154,Tappingo,3DS,2014/02/27,64,6.4,Goodbye Galaxy Games,Miscellaneous,12,5,Tappingo,3DS,NA
11155,Tappingo 2,3DS,2014/09/04,77,7.4,Goodbye Galaxy Games,Miscellaneous,7,5,Tappingo 2,3DS,NA
11156,Target: Terror,Wii,2008/04/22,33,3,Leviathan Games,Action,19,17,Target: Terror,Wii,NA
11157,Tarr Chronicles,PC,2007/09/18,60,7,"Akella, Quasar",Simulation,12,6,Tarr Chronicles,PC,NA
11158,TASOMACHI: Behind the Twilight,PC,2021/04/14,56,NA,Orbital Express,Adventure,18,NA,TASOMACHI: Behind the Twilight,PC,NA
11159,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010/01/26,85,8.6,Eighting,Action,62,106,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,NA
11160,Taxi Chaos,PlayStation 4,2021/02/23,42,6.6,"Team6 Game Studios, Lion Castle",Simulation,12,7,Taxi Chaos,PlayStation 4,NA
11161,Taxi Chaos,Switch,2021/02/23,51,5.8,"Team6 Game Studios, Orange One",Simulation,11,9,Taxi Chaos,Switch,NA
11162,Taxi Chaos,Xbox One,2021/02/23,59,5.4,"Team6 Game Studios, Lion Castle",Simulation,8,5,Taxi Chaos,Xbox One,NA
11163,Taz Wanted,PlayStation 2,2002/09/17,65,8.7,Blitz Games,Action,7,22,Taz Wanted,PlayStation 2,NA
11164,Taz Wanted,Xbox,2002/09/18,62,6.6,Blitz Games,Action,8,5,Taz Wanted,Xbox,NA
11165,Team Fortress 2,PC,2007/10/10,92,9,Valve Software,Action,17,7213,Team Fortress 2,PC,NA
11166,Team Sonic Racing,PlayStation 4,2019/05/21,72,7.2,Sumo Digital,Racing,76,246,Team Sonic Racing,PlayStation 4,NA
11167,Team Sonic Racing,Switch,2019/05/21,71,7.2,Sumo Digital,Racing,18,144,Team Sonic Racing,Switch,NA
11168,Team Sonic Racing,Xbox One,2019/05/21,73,7.5,Sumo Digital,Racing,13,80,Team Sonic Racing,Xbox One,NA
11169,Tearaway,PlayStation Vita,2013/11/22,87,8.9,Media Molecule,General,82,470,Tearaway,PlayStation Vita,NA
11170,Tearaway Unfolded,PlayStation 4,2015/09/08,81,8,Media Molecule,Action,70,317,Tearaway Unfolded,PlayStation 4,NA
11171,Tears to Tiara II: Heir of the Overlord,PlayStation 3,2014/10/14,65,8,Aqua Plus,Time,18,68,Tears to Tiara II: Heir of the Overlord,PlayStation 3,NA
11172,Technic Beat,PlayStation 2,2004/11/02,67,NA,Arika,Miscellaneous,24,NA,Technic Beat,PlayStation 2,NA
11173,Technobabylon,PC,2015/05/21,82,7.7,Technocrat,Adventure,26,78,Technobabylon,PC,NA
11174,Tecmo Bowl: Kickoff,DS,2008/11/18,66,7.3,Polygon Magic,Sports,21,8,Tecmo Bowl: Kickoff,DS,NA
11175,Tecmo Classic Arcade,Xbox,2005/09/14,55,NA,Tecmo,Miscellaneous,26,NA,Tecmo Classic Arcade,Xbox,NA
11176,Teen Titans,Game Boy Advance,2005/10/16,61,7.4,Artificial Mind and Movement,Action Adventure,9,5,Teen Titans,Game Boy Advance,NA
11177,Teen Titans,GameCube,2006/05/24,63,7.1,Artificial Mind and Movement,Action Adventure,11,15,Teen Titans,GameCube,NA
11178,Teen Titans,PlayStation 2,2006/05/24,56,7.9,Artificial Mind and Movement,Action Adventure,12,28,Teen Titans,PlayStation 2,NA
11179,Teenage Mutant Ninja Turtles,Game Boy Advance,2003/10/31,71,8.4,Konami,Action,16,13,Teenage Mutant Ninja Turtles,Game Boy Advance,NA
11180,Teenage Mutant Ninja Turtles,GameCube,2003/10/31,57,7.9,Konami,Action,25,18,Teenage Mutant Ninja Turtles,GameCube,NA
11181,Teenage Mutant Ninja Turtles,PlayStation 2,2003/10/21,59,7.5,NA,NA,NA,NA,Teenage Mutant Ninja Turtles,PlayStation 2,NA
11182,Teenage Mutant Ninja Turtles,Xbox,2003/10/21,56,7.7,Konami,Action,22,10,Teenage Mutant Ninja Turtles,Xbox,NA
11183,Teenage Mutant Ninja Turtles 2: Battle Nexus,Game Boy Advance,2004/10/19,65,7,Konami,Action,9,5,Teenage Mutant Ninja Turtles 2: Battle Nexus,Game Boy Advance,NA
11184,Teenage Mutant Ninja Turtles 2: Battle Nexus,GameCube,2004/10/19,49,5.8,Konami,Action,16,11,Teenage Mutant Ninja Turtles 2: Battle Nexus,GameCube,NA
11185,Teenage Mutant Ninja Turtles 2: Battle Nexus,PlayStation 2,2004/10/19,47,6.7,KCE Studios,Action,25,29,Teenage Mutant Ninja Turtles 2: Battle Nexus,PlayStation 2,NA
11186,Teenage Mutant Ninja Turtles 2: Battle Nexus,Xbox,2004/10/19,48,6.3,Konami,Action,20,8,Teenage Mutant Ninja Turtles 2: Battle Nexus,Xbox,NA
11187,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005/11/01,58,7.6,Konami,Action,10,11,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,NA
11188,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,2005/11/01,57,7,Konami,Action,10,9,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GameCube,NA
11189,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PlayStation 2,2005/11/01,53,6.9,KCE Studios,Action,20,15,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PlayStation 2,NA
11190,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Xbox,2005/11/01,56,NA,Konami,Action,13,NA,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Xbox,NA
11191,Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009/11/10,36,5.9,Ubisoft,Action,8,7,Teenage Mutant Ninja Turtles: Arcade Attack,DS,NA
11192,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation 4,2016/05/24,44,5.5,PlatinumGames,Action,49,181,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation 4,NA
11193,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Xbox One,2016/05/24,55,6,PlatinumGames,Action,14,46,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Xbox One,NA
11194,Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox 360,2013/08/28,38,5.4,Red Fly Studio,Action,28,177,Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox 360,NA
11195,Teenage Mutant Ninja Turtles: Shredder's Revenge,PC,2022/06/16,84,8.7,Tribute Games,Action,45,171,Teenage Mutant Ninja Turtles: Shredder's Revenge,PC,NA
11196,Teenage Mutant Ninja Turtles: Shredder's Revenge,PlayStation 4,2022/06/16,85,8.5,Tribute Games,Action,46,89,Teenage Mutant Ninja Turtles: Shredder's Revenge,PlayStation 4,NA
11197,Teenage Mutant Ninja Turtles: Shredder's Revenge,Switch,2022/06/16,87,8.3,Tribute Games,Action,27,99,Teenage Mutant Ninja Turtles: Shredder's Revenge,Switch,NA
11198,Teenage Mutant Ninja Turtles: Shredder's Revenge,Xbox One,2022/06/16,87,8.1,Tribute Games,Action,18,90,Teenage Mutant Ninja Turtles: Shredder's Revenge,Xbox One,NA
11199,Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009/09/22,67,8.2,Game Arts,Action,34,30,Teenage Mutant Ninja Turtles: Smash-Up,Wii,NA
11200,Teenage Mutant Ninja Turtles: The Cowabunga Collection,PC,2022/08/30,78,5.8,"Konami, Digital Eclipse",Miscellaneous,8,6,Teenage Mutant Ninja Turtles: The Cowabunga Collection,PC,NA
11201,Teenage Mutant Ninja Turtles: The Cowabunga Collection,PlayStation 5,2022/08/30,79,8.1,"Konami, Digital Eclipse",Miscellaneous,46,17,Teenage Mutant Ninja Turtles: The Cowabunga Collection,PlayStation 5,NA
11202,Teenage Mutant Ninja Turtles: The Cowabunga Collection,Switch,2022/08/30,84,7.6,"Konami, Digital Eclipse",Miscellaneous,15,13,Teenage Mutant Ninja Turtles: The Cowabunga Collection,Switch,NA
11203,Teenage Mutant Ninja Turtles: The Cowabunga Collection,Xbox Series X,2022/08/30,81,8.6,"Konami, Digital Eclipse",Miscellaneous,13,5,Teenage Mutant Ninja Turtles: The Cowabunga Collection,Xbox Series X,NA
11204,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008/04/15,67,8.2,InLight Entertainment,Adventure,30,30,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,NA
11205,Tekken 2,PlayStation,1996/08/25,89,8.3,Namco,Action,8,199,Tekken 2,PlayStation,NA
11206,Tekken 2,PlayStation,1996/08/25,89,8.3,Namco,Action,8,199,Tekken 2,PlayStation,NA
11207,Tekken 3,PlayStation,1998/04/29,96,9,Namco,Action,15,808,Tekken 3,PlayStation,8360000
11208,Tekken 3D Prime Edition,3DS,2012/02/14,64,6.1,Arika,Action,42,50,Tekken 3D: Prime Edition,3DS,NA
11209,Tekken 4,PlayStation 2,2002/09/23,79,8,Namco,Action,23,193,Tekken 4,PlayStation 2,NA
11210,Tekken 5,PlayStation 2,2005/02/24,88,8.6,Namco,Action,62,436,Tekken 5,PlayStation 2,6.00E+06
11211,Tekken 6,PlayStation 3,2009/10/27,79,7.5,Namco Bandai Games,Action,63,281,Tekken 6,PlayStation 3,3120000
11212,Tekken 6,Xbox 360,2009/10/27,80,7,"Namco Bandai Games America, Namco Bandai Games",Action,59,169,Tekken 6,Xbox 360,1700000
11213,Tekken 7,PC,2017/06/01,82,6.8,Bandai Namco Games,Action,19,389,Tekken 7,PC,NA
11214,Tekken 7,PlayStation 4,2017/06/02,82,6.4,Bandai Namco Games,Action,78,817,Tekken 7,PlayStation 4,2770000
11215,Tekken 7,Xbox One,2017/06/02,81,6.3,Bandai Namco Games,Action,16,161,Tekken 7,Xbox One,NA
11216,Tekken Advance,Game Boy Advance,2002/01/28,82,7.7,Eighting/Raizing,Action,14,25,Tekken Advance,Game Boy Advance,NA
11217,Tekken Hybrid,PlayStation 3,2011/11/22,65,6.9,Namco Bandai Games,Action,51,37,Tekken Hybrid,PlayStation 3,NA
11218,Tekken Revolution,PlayStation 3,2013/06/11,70,6.4,Namco Bandai Games,Action,12,104,Tekken Revolution,PlayStation 3,NA
11219,Tekken Tag Tournament,PlayStation 2,2000/10/25,85,8.4,Namco,Action,25,173,Tekken Tag Tournament,PlayStation 2,NA
11220,Tekken Tag Tournament 2,PlayStation 3,2012/09/11,82,8.2,Namco Bandai Games,Action,50,278,Tekken Tag Tournament 2,PlayStation 3,1450000
11221,Tekken Tag Tournament 2,Xbox 360,2012/09/11,83,7.7,Namco Bandai Games,Action,35,110,Tekken Tag Tournament 2,Xbox 360,NA
11222,Tell Me Why,PC,2020/08/27,75,5.2,NA,NA,NA,NA,Tell Me Why,PC,NA
11223,Tell Me Why,Xbox One,2020/08/27,78,5.9,DONTNOD Entertainment,Adventure,45,282,Tell Me Why,Xbox One,NA
11224,Telling Lies,PC,2019/08/23,84,6,"Sam Barlow, Furious Bee",Adventure,34,64,Telling Lies,PC,NA
11225,Telling Lies,PlayStation 4,2020/04/28,79,5.7,Sam Barlow,Adventure,8,27,Telling Lies,PlayStation 4,NA
11226,Telling Lies,Switch,2020/04/28,80,6.2,Sam Barlow,Adventure,8,19,Telling Lies,Switch,NA
11227,Tembo the Badass Elephant,PC,2015/07/21,69,7.3,Game Freak,Action Adventure,17,30,Tembo the Badass Elephant,PC,NA
11228,Tembo the Badass Elephant,PlayStation 4,2015/07/21,72,6.7,Game Freak,Action Adventure,32,58,Tembo the Badass Elephant,PlayStation 4,NA
11229,Tembo the Badass Elephant,Xbox One,2015/07/21,70,6.8,Game Freak,Action Adventure,13,30,Tembo the Badass Elephant,Xbox One,NA
11230,Tempest 4000,PlayStation 4,2018/07/17,75,5.3,Llamasoft,Action,16,16,Tempest 4000,PlayStation 4,NA
11231,Tempest 4000,Xbox One,2018/07/17,75,6.8,Llamasoft,Action,9,5,Tempest 4000,Xbox One,NA
11232,Tempest: Pirate Action RPG,PC,2016/08/22,60,4.7,Lion's Shade,Simulation,10,14,Tempest: Pirate Action RPG,PC,150000
11233,Tenchu 2: Birth of the Stealth Assassins,PlayStation,2000/08/07,77,8.7,Acquire,Action Adventure,14,76,Tenchu 2: Birth of the Stealth Assassins,PlayStation,NA
11234,Tenchu: Dark Secret,DS,2006/08/21,37,5.6,"From Software, Polygon Magic",Action Adventure,10,10,Tenchu: Dark Secret,DS,NA
11235,Tenchu: Fatal Shadows,PlayStation 2,2005/02/15,58,7.7,K2 LLC,Action Adventure,33,40,Tenchu: Fatal Shadows,PlayStation 2,NA
11236,Tenchu: Return From Darkness,Xbox,2004/03/10,70,7.1,K2 LLC,Action Adventure,55,10,Tenchu: Return From Darkness,Xbox,NA
11237,Tenchu: Shadow Assassins,Wii,2009/02/05,70,7.3,Acquire,Action Adventure,35,37,Tenchu: Shadow Assassins,Wii,NA
11238,Tenchu: Stealth Assassins,PlayStation,1998/08/31,87,8.7,Acquire,Action Adventure,14,101,Tenchu: Stealth Assassins,PlayStation,NA
11239,Tenchu: Wrath of Heaven,PlayStation 2,2003/03/03,79,8.6,K2 LLC,Action Adventure,33,70,Tenchu: Wrath of Heaven,PlayStation 2,NA
11240,Tenchu Z,Xbox 360,2007/06/12,56,7.4,K2 LLC,Action Adventure,51,75,Tenchu Z,Xbox 360,NA
11241,Tengami,Wii U,2014/11/13,70,9.6,Nyamyam,Adventure,15,1248,Tengami,Wii U,NA
11242,Tenkai Knights: Brave Battle,3DS,2014/10/07,26,3,Bandai Namco Games,Action,10,30,Tenkai Knights: Brave Battle,3DS,NA
11243,Tennis 2K2,Dreamcast,2001/10/24,90,8,Hitmaker,Sports,13,23,Tennis 2K2,Dreamcast,NA
11244,Tennis Masters Series,PC,2001/11/18,65,7.4,Microids,Sports,10,14,Tennis Masters Series,PC,NA
11245,Tennis Masters Series 2003,Xbox,2003/08/07,67,NA,Microids,Sports,10,NA,Tennis Masters Series 2003,Xbox,NA
11246,Tennis World Tour,PlayStation 4,2018/05/22,45,3,Breakpoint,Sports,22,103,Tennis World Tour,PlayStation 4,NA
11247,Tennis World Tour,Xbox One,2018/05/22,42,1.7,Bigben Interactive,Sports,8,31,Tennis World Tour,Xbox One,NA
11248,Tennis World Tour 2,PC,2020/09/24,60,7.6,Big Ant Studios,Sports,7,54,Tennis World Tour 2,PC,NA
11249,Tennis World Tour 2,PlayStation 4,2020/09/22,56,6.3,Big Ant Studios,Sports,24,94,Tennis World Tour 2,PlayStation 4,NA
11250,Tennis World Tour 2,Xbox One,2020/09/22,58,7.8,Big Ant Studios,Sports,12,58,Tennis World Tour 2,Xbox One,NA
11251,TERA,PC,2012/05/01,77,6.8,Bluehole Studio,Playing,41,799,TERA,PC,NA
11252,Terminator 3: Rise of the Machines,Game Boy Advance,2003/11/18,50,NA,Taniko,Action,15,NA,Terminator 3: Rise of the Machines,Game Boy Advance,NA
11253,Terminator 3: Rise of the Machines,PlayStation 2,2003/11/11,38,6.1,Black Ops Entertainment,Action Adventure,21,33,Terminator 3: Rise of the Machines,PlayStation 2,NA
11254,Terminator 3: Rise of the Machines,Xbox,2003/11/11,35,2,Black Ops Entertainment,Action Adventure,24,10,Terminator 3: Rise of the Machines,Xbox,NA
11255,Terminator 3: The Redemption,GameCube,2004/09/06,68,NA,Paradigm Entertainment,Action,20,NA,Terminator 3: The Redemption,GameCube,NA
11256,Terminator 3: The Redemption,PlayStation 2,2004/09/02,68,7.9,Paradigm Entertainment,Action,29,19,Terminator 3: The Redemption,PlayStation 2,NA
11257,Terminator 3: The Redemption,Xbox,2004/09/02,66,7.4,Paradigm Entertainment,Action,38,8,Terminator 3: The Redemption,Xbox,NA
11258,Terminator: Resistance,PC,2019/11/14,60,8.1,NA,NA,NA,NA,Terminator: Resistance,PC,NA
11259,Terminator: Resistance,PlayStation 4,2019/12/10,47,7.5,Teyon,Action,28,167,Terminator: Resistance,PlayStation 4,NA
11260,Terminator: Resistance,Xbox One,2019/12/10,55,8.2,Teyon,Action,10,61,Terminator: Resistance,Xbox One,NA
11261,Terminator Salvation,PC,2009/05/19,49,4.7,GRIN,Action,18,99,Terminator Salvation,PC,NA
11262,Terminator Salvation,PlayStation 3,2009/05/19,43,4.1,GRIN,Action,41,93,Terminator Salvation,PlayStation 3,NA
11263,Terminator Salvation,Xbox 360,2009/05/19,48,4.9,GRIN,Action,50,59,Terminator Salvation,Xbox 360,NA
11264,Terraria,PC,2011/05/16,83,8.7,Re-Logic,Action,29,2605,Terraria,PC,17200000
11265,Terraria,PlayStation 3,2013/03/26,81,8.1,Engine Software,Action,12,82,Terraria,PlayStation 3,NA
11266,Terraria,PlayStation Vita,2013/12/17,85,8,Engine Software,Action,17,116,Terraria,PlayStation Vita,NA
11267,Terraria,Switch,2019/06/27,82,8.2,"Pipeworks Software, Inc., Re-Logic",Action Adventure,12,77,Terraria,Switch,NA
11268,Terraria,Xbox 360,2013/03/27,81,7.2,Engine Software,Action,39,153,Terraria,Xbox 360,3.00E+05
11269,Tesla vs Lovecraft,Switch,2018/03/16,74,7.3,10tons,Action,10,14,Tesla vs Lovecraft,Switch,NA
11270,Teslagrad,PC,2013/12/13,77,7.8,Rain Games,Action,15,118,Teslagrad,PC,140000
11271,Teslagrad,PlayStation 4,2015/04/14,78,6.8,Rain Games,Action,14,118,Teslagrad,PlayStation 4,NA
11272,Teslagrad,Switch,2017/12/07,81,8,Rain Games,Action,8,24,Teslagrad,Switch,NA
11273,Teslagrad,Wii U,2014/09/11,79,8.1,Rain Games,Action,15,49,Teslagrad,Wii U,NA
11274,Test Drive,PlayStation 2,2002/05/27,73,7.4,Pitbull Syndicate,Driving,19,27,Test Drive,PlayStation 2,NA
11275,Test Drive,Xbox,2002/05/27,71,8.7,Pitbull Syndicate,Driving,16,10,Test Drive,Xbox,NA
